Date,Open,High,Low,Close,Volume
2010-01-04,15.538535324564844,15.682919312933274,15.318520878637974,15.352897644042969,379300
2010-01-05,15.366649726880588,15.414777725672218,15.057253575520663,15.270392417907715,545700
2010-01-06,15.304764185628756,15.428522595140457,15.201632614832027,15.277261734008789,349400
2010-01-07,15.194765294288674,15.229142066185272,15.098507972476582,15.181014060974121,633500
2010-01-08,15.194763138518386,15.24976675258313,15.126008293090056,15.222264289855957,391300
2010-01-11,15.222260654828487,15.332267856688603,15.16038143985851,15.242887496948242,582600
2010-01-12,15.194755634971159,15.366642007965428,15.194755634971159,15.332263946533203,447000
2010-01-13,15.33914072996861,15.373518794025616,15.263511611821311,15.325390815734863,244200
2010-01-14,15.277270691962359,15.318524393581756,15.215391450923104,15.284146308898926,299400
2010-01-15,15.29101790903951,15.318520369561156,15.112255849817302,15.126007080078125,243300
2010-01-19,15.139757366522819,15.30476818519739,15.139757366522819,15.297892570495605,400800
2010-01-20,15.181011907154799,15.222264289855957,15.057253447661726,15.222264289855957,278800
2010-01-21,15.187888896908008,15.380402219246385,15.139760894170845,15.33914852142334,501600
2010-01-22,15.373524589784182,15.62791580276523,15.339146512766778,15.607290267944336,778500
2010-01-25,15.68979549407959,16.04731963729815,15.593539498362896,15.68979549407959,558700
2010-01-26,15.703545704432253,15.806677309051382,15.579787254333496,15.579787254333496,317000
2010-01-27,15.531666102704857,15.696677005075564,15.346028345766534,15.456035614013672,561700
2010-01-28,15.504157041765275,15.634791109069686,15.311645059831958,15.538535118103027,385900
2010-01-29,15.57978464803941,15.79979905079189,15.504154205322266,15.504154205322266,470000
2010-02-01,15.545408705273978,15.703543901628315,15.490405101699018,15.662291526794434,404700
2010-02-02,15.69667064541049,15.813553484490567,15.504157348281673,15.607290267944336,903500
2010-02-03,15.676040983014579,16.583602382388303,15.676040983014579,16.32233428955078,1457900
2010-02-04,16.157327404576908,16.34984071383809,16.03356894229398,16.198579788208008,925300
2010-02-05,16.150449474882418,16.1710763194376,15.689793770932294,15.882307052612305,843400
2010-02-08,15.985441043578517,15.985441043578517,15.614165654389666,15.65541934967041,571100
2010-02-09,15.758550891388593,15.813554506782685,15.621041197208541,15.71729850769043,530800
2010-02-10,15.71041828550599,15.779173112436915,15.614161003246991,15.731043815612793,339600
2010-02-11,15.744796355246438,15.81355118790651,15.64854037635595,15.772298812866211,304500
2010-02-12,15.710417658310321,15.799798011779785,15.593534850610748,15.799798011779785,523700
2010-02-16,15.84105110168457,15.84105110168457,15.648537863429052,15.84105110168457,399100
2010-02-17,15.854809762692504,16.04044749004828,15.779180597443386,15.999195098876953,588600
2010-02-18,16.006065128113054,16.061068734269206,15.916683448490923,16.047317504882812,443600
2010-02-19,16.04732001928305,16.184829711914062,16.006067636049593,16.184829711914062,361100
2010-02-22,16.22607841105913,16.239829639477975,16.095444363858746,16.232954025268555,317200
2010-02-23,16.226081357887303,16.370465348338872,16.150450899237686,16.30858612060547,455900
2010-02-24,16.356716659465224,16.418594580464667,16.315462963612724,16.411720275878906,378800
2010-02-25,16.246706867489724,16.363589707315818,16.21920571708982,16.34296417236328,362500
2010-02-26,16.356711981784297,16.38421312643155,16.21920232438018,16.315458297729492,480800
2010-03-01,16.34296793951601,16.52173004818458,16.294839931680215,16.514854431152344,567700
2010-03-02,16.50797603671735,16.611107652069684,16.41859434172626,16.59048080444336,484400
2010-03-03,16.562979351953718,16.721114580052085,16.542352504701476,16.700489044189453,389100
2010-03-04,16.769242475797345,16.844872937200883,16.514851251532082,16.617982864379883,482800
2010-03-05,16.721112938500543,16.810494623095842,16.53547526562368,16.796743392944336,334800
2010-03-08,16.78986626903279,16.88612224866423,16.74861389367494,16.76923942565918,541200
2010-03-09,16.755491013879308,16.831120156933615,16.63173256529473,16.796743392944336,728800
2010-03-10,16.78986817601462,16.94112777709961,16.638608574929627,16.94112777709961,768400
2010-03-11,16.89987248605814,17.058007675143187,16.817366428793733,17.00300407409668,434900
2010-03-12,17.09238505341999,17.333024978637695,16.98237785578068,17.333024978637695,729200
2010-03-15,17.360530986430707,17.491165052131525,17.22302130554674,17.408658981323242,625900
2010-03-16,17.394911029913793,17.608051206600013,17.38803672482434,17.525545120239258,496500
2010-03-17,17.573677548569645,17.656183655702215,17.46367027998627,17.628681182861328,325300
2010-03-18,17.669926224689135,17.766182209636682,17.60804700254016,17.6905517578125,327900
2010-03-19,17.587419509887695,17.601170739056133,17.16114058539189,17.587419509887695,915900
2010-03-22,17.532416143304296,17.532416143304296,17.133639671716086,17.16801643371582,2011100
2010-03-23,17.140513038463528,17.333024978637695,17.023630227048113,17.333024978637695,746600
2010-03-24,17.305526999387826,17.305526999387826,17.0098821099,17.229896545410156,510500
2010-03-25,17.312402348326135,17.381157186213652,17.229896280583223,17.305526733398438,569800
2010-03-26,17.360533665349337,17.401786051424416,17.202398425903446,17.250526428222656,410500
2010-03-29,17.417662684227725,17.49427018157393,17.25052014047034,17.375877380371094,450800
2010-03-30,17.417661700956998,17.438555015871266,17.243554728330476,17.348018646240234,425100
2010-03-31,17.292309456340178,17.3689169714602,17.08338156025251,17.097309112548828,451000
2010-04-01,17.12516910591898,17.222668626357276,16.944097619154046,17.062490463256836,463400
2010-04-05,17.06249229985536,17.166956272759606,17.03463453197077,17.13213539123535,510200
2010-04-06,17.034628003235113,17.285342504781003,17.034628003235113,17.22266387939453,467900
2010-04-07,17.11123391852757,17.25052003497233,17.034626421649868,17.187841415405273,455200
2010-04-08,17.18784145315071,17.222662318172944,17.062484213741307,17.11819839477539,537900
2010-04-09,17.06945603260736,17.14606356277553,16.916242300602445,17.13909912109375,398900
2010-04-12,17.097304214321856,17.27837562561035,16.923197241351854,17.27837562561035,307200
2010-04-13,17.20873557090618,17.42462921142578,17.20873557090618,17.42462921142578,410200
2010-04-14,17.417660809882655,17.577838897705078,17.403731933985735,17.577838897705078,286500
2010-04-15,17.536055463319173,17.703198006865804,17.480341282136962,17.647483825683594,454200
2010-04-16,17.65445566878181,17.779812961100273,17.52909837646335,17.668384552001953,598800
2010-04-19,17.584813674938978,17.717135417099062,17.459456374822214,17.68927764892578,505100
2010-04-20,17.751954517154804,17.995704650878906,17.626597229620614,17.995704650878906,437800
2010-04-21,17.960882412416513,18.030524163922955,17.76588205453719,17.93998908996582,551300
