Date,Open,High,Low,Close,Volume
2010-01-04,22.722902719152344,22.769809126200954,22.58888331778168,22.69609832763672,1574200
2010-01-05,22.72959332680702,22.897116871572543,22.515163394003665,22.736295700073242,2497100
2010-01-06,22.67599647788786,22.72960270510356,22.354351445971204,22.48166847229004,2829500
2010-01-07,22.414652085877645,22.414652085877645,22.093007168233033,22.13991355895996,3232600
2010-01-08,22.13991235606361,22.193518561321913,21.898678041885148,21.99919319152832,2203200
2010-01-11,21.999199470990785,22.113114287309607,21.84507551588965,22.066207885742188,2827700
2010-01-12,22.025990885745987,22.50175960780701,21.958982502686894,22.327533721923828,2601600
2010-01-13,22.421351885069477,22.716194976491956,22.334241477337,22.662586212158203,2485500
2010-01-14,22.635787875455552,22.635787875455552,22.27393884438803,22.548677444458008,1976300
2010-01-15,22.562078569799645,22.602285156437848,21.979097122686586,22.106416702270508,3794500
2010-01-19,22.13320616460694,22.26722548894286,22.086299784520268,22.146608352661133,1858400
2010-01-20,22.019293530595736,22.046097909297167,21.77805923469534,22.02599334716797,1605400
2010-01-21,21.999192633922956,22.133209421775057,21.71105193886946,21.858470916748047,2414600
2010-01-22,21.845071535901504,22.13321226800863,21.704352356837106,21.965688705444336,2738400
2010-01-25,22.180116029470078,22.180116029470078,21.831669310139706,21.958986282348633,1691600
2010-01-26,21.851775064823194,22.025998454367432,21.69765368586299,21.952287673950195,1866100
2010-01-27,22.025991216379406,22.227018924780285,21.85176788408691,22.146608352661133,2346000
2010-01-28,22.22703421442524,22.508475244750354,22.173427981539547,22.46156883239746,3139500
2010-01-29,22.548670553225296,22.588874568719557,22.14661250483735,22.186819076538086,2490600
2010-02-01,22.30073650412139,22.421353677307216,22.206923715245033,22.34764289855957,1188600
2010-02-02,22.401250868187,22.55537223815918,22.28063369930326,22.55537223815918,1581200
2010-02-03,22.50175960780701,22.535263799336555,22.300729346217807,22.327533721923828,1809300
2010-02-04,22.461554965279344,22.53526572667206,21.737852096557617,21.737852096557617,3430200
2010-02-05,21.664146587381644,21.784761190972393,21.563631435481774,21.757959365844727,3018800
2010-02-08,21.818267936684684,22.173417042492176,21.77136154747262,21.905378341674805,1956800
2010-02-09,22.072897265128546,22.528561427307068,22.025990885745987,22.327533721923828,2823600
2010-02-10,22.287327158364796,22.434748668541953,22.146608020217123,22.327533721923828,1662300
2010-02-11,22.454860318558865,22.515168911702286,22.139917715438383,22.488367080688477,1294900
2010-02-12,22.327539121867673,22.381147886245063,22.00589420422306,22.13991355895996,2936000
2010-02-16,22.20022208742302,22.548671386418828,22.13321113211234,22.508464813232422,2329100
