Date,Open,High,Low,Close,Volume
2010-01-04,19.040427407527854,19.32066796037993,18.976372205847888,19.112489700317383,1683700
2010-01-05,19.184548952866646,19.4407712665753,19.064445650088548,19.408742904663086,3473400
2010-01-06,19.416751240931625,19.849124991309758,19.30465502143942,19.833110809326172,2719300
2010-01-07,19.849125555585136,20.209435497280104,19.801083008268613,19.945207595825195,3200800
2010-01-08,19.865134139334405,20.025272876508318,19.60090629203478,19.616920471191406,1694600
2010-01-11,19.769048156990685,20.017261775390683,19.769048156990685,19.801074981689453,2128700
2010-01-12,19.69698625040662,19.69698625040662,19.216571653626772,19.248600006103516,3446100
2010-01-13,19.320663921315525,19.496816834507307,19.288637090769118,19.4567813873291,2704100
2010-01-14,19.416751545666212,19.488813838526877,19.216578849319138,19.25661277770996,2016600
2010-01-15,19.713002881754775,20.12135373631905,19.464787700734338,19.536849975585938,4573900
2010-01-19,19.456783653881786,20.137371063232422,19.456783653881786,20.137371063232422,3141600
2010-01-20,20.04929461898515,20.057300181556446,19.6169209347168,19.75303840637207,3770000
2010-01-21,19.721012018100886,19.889157865629688,19.208570439339532,19.216577529907227,4069800
2010-01-22,20.137365040603854,20.449635362793142,19.688978804449945,19.801074981689453,16160300
2010-01-25,19.94520175583614,20.089326301192813,19.857125305407944,19.969223022460938,5075600
2010-01-26,19.961223644702486,20.04930012915505,19.801084859733567,19.953216552734375,3794800
2010-01-27,20.193416745045567,20.577749400620327,19.729016249789044,20.009258270263672,11804700
2010-01-28,20.105344067245426,20.217440277108754,19.62492933937982,19.793073654174805,52002800
2010-01-29,19.648944587230368,19.769047850582005,19.256604918581374,19.30464744567871,8070400
2010-02-01,19.33667970521955,19.40073489882539,18.864272079677857,19.136507034301758,6514500
2010-02-02,19.128499015637523,19.128499015637523,18.728153693236095,18.86427116394043,6373100
2010-02-03,18.752177171980488,18.856266296103577,18.455920926528584,18.503963470458984,3993600
2010-02-04,18.415892097578574,18.415892097578574,17.655235073973778,17.695270538330078,5576400
2010-02-05,17.68725700769577,17.719283840326955,17.118765838328763,17.382993698120117,5825600
2010-02-08,17.471071418773533,17.623203084518384,17.26289164649015,17.28691291809082,3785300
2010-02-09,17.503097034876806,17.83138005926705,17.407013490744873,17.527116775512695,4363100
2010-02-10,17.53512208452678,17.543129172991193,17.08673582089138,17.34295654296875,3560600
2010-02-11,17.575165935176457,17.839393872130422,17.358979024796838,17.791351318359375,4536200
2010-02-12,17.65523143417011,17.67124561661114,17.334955421331877,17.663238525390625,4044000
2010-02-16,17.719283003698923,18.007532119750977,17.695263262158704,18.007532119750977,2689900
2010-02-17,18.055576159016827,18.223722013987267,17.943479940500822,18.087604522705078,3466400
2010-02-18,17.94348002263743,18.135645624057265,17.839390894567018,18.071590423583984,4348400
2010-02-19,18.08760504648933,18.7761996137628,17.96750173357329,18.576026916503906,5192300
2010-02-22,18.75217540256692,18.83224477436603,18.455919185069096,18.471933364868164,3992000
2010-02-23,18.015539364513597,18.319801135147948,17.775332783865228,17.823373794555664,5158300
2010-02-24,17.87942547448794,18.015542971359405,17.27090028419178,17.503101348876953,5536400
2010-02-25,17.150796864416446,17.719286594964526,17.10275584440309,17.671245574951172,5194900
2010-02-26,17.70326834018454,17.807357438489337,17.294915981242337,17.48708152770996,5076400
2010-03-01,17.527122264893574,18.14365458757742,17.519115173108467,18.079599380493164,4454300
2010-03-02,18.143655734246934,18.39186948648583,18.12764154966463,18.151662826538086,5342400
2010-03-03,18.207704737187306,18.399870305063086,17.999524990189496,18.015539169311523,4167100
2010-03-04,17.943476541712347,17.959490720523124,17.61519351207215,17.85540008544922,5632700
2010-03-05,17.887431650699185,18.43190161033244,17.887431650699185,18.27176284790039,4665700
2010-03-08,18.25574416088316,18.439904150390102,18.1756763266235,18.335813522338867,1857500
2010-03-09,18.279778266434814,18.399881629375958,18.19170175425265,18.215723037719727,2425900
